"Date","Price","Open","High","Low","Vol.","Change %"
"May 21, 2002","112.80","113.29","113.38","112.66","-","-0.02%"
"May 20, 2002","112.82","113.06","113.25","112.74","-","-0.16%"
"May 17, 2002","113.00","113.77","114.20","112.91","-","-0.99%"
"May 16, 2002","114.13","114.19","114.47","113.84","-","0.01%"
"May 15, 2002","114.12","115.13","115.32","114.08","-","-0.84%"
"May 14, 2002","115.09","114.71","115.24","114.14","-","0.82%"
"May 13, 2002","114.15","113.77","114.37","113.63","-","0.18%"
"May 10, 2002","113.95","113.96","114.55","113.92","-","-0.50%"
"May 09, 2002","114.52","114.82","115.06","114.27","-","-0.34%"
"May 08, 2002","114.91","114.21","115.09","113.95","-","0.87%"
"May 07, 2002","113.92","113.44","114.31","113.39","-","0.23%"
"May 06, 2002","113.66","113.85","113.96","113.45","-","0.06%"
"May 03, 2002","113.59","114.83","114.93","113.50","-","-1.11%"
"May 02, 2002","114.87","114.40","115.02","114.28","-","0.29%"
"May 01, 2002","114.54","115.18","115.34","114.25","-","-0.56%"
"Apr 30, 2002","115.19","114.91","115.39","114.82","-","0.26%"
"Apr 29, 2002","114.89","114.98","115.20","114.72","-","-0.13%"
"Apr 26, 2002","115.04","115.41","115.68","115.00","-","-0.36%"
"Apr 25, 2002","115.45","115.93","116.19","115.32","-","-0.60%"
"Apr 24, 2002","116.15","116.58","116.70","116.03","-","-0.36%"
"Apr 23, 2002","116.57","116.69","116.78","116.38","-","0.12%"
"Apr 22, 2002","116.43","116.55","116.73","116.31","-","0.12%"
"Apr 19, 2002","116.29","116.30","116.68","116.19","-","-0.09%"
"Apr 18, 2002","116.39","116.43","116.81","116.21","-","-0.18%"
"Apr 17, 2002","116.60","117.09","117.38","116.57","-","-0.66%"
"Apr 16, 2002","117.37","117.64","117.78","117.18","-","-0.23%"
"Apr 15, 2002","117.64","117.48","117.79","117.39","-","-0.08%"
"Apr 12, 2002","117.74","117.64","117.92","117.40","-","0.32%"
"Apr 11, 2002","117.37","117.57","117.80","117.18","-","-0.12%"
"Apr 10, 2002","117.51","117.42","117.71","117.26","-","-0.07%"
"Apr 09, 2002","117.59","118.29","118.35","117.54","-","-0.52%"
"Apr 08, 2002","118.20","117.84","118.26","117.64","-","0.43%"
"Apr 05, 2002","117.69","117.81","118.00","117.47","-","-0.21%"
"Apr 04, 2002","117.94","117.60","118.06","117.12","-","0.22%"
"Apr 03, 2002","117.68","117.89","118.08","117.44","-","-0.20%"
"Apr 02, 2002","117.92","118.08","118.13","117.64","-","0.13%"
"Apr 01, 2002","117.77","118.56","118.70","117.62","-","-0.72%"
"Mar 28, 2002","118.62","118.42","118.80","118.33","-","0.07%"
"Mar 27, 2002","118.54","118.20","118.60","118.09","-","0.34%"
"Mar 26, 2002","118.14","118.12","118.54","117.77","-","0.03%"
"Mar 25, 2002","118.10","118.13","118.28","117.92","-","0.04%"
"Mar 22, 2002","118.05","117.63","118.24","117.41","-","0.45%"
"Mar 21, 2002","117.52","117.13","117.65","117.05","-","0.26%"
"Mar 20, 2002","117.22","117.82","117.94","117.09","-","-0.24%"
"Mar 19, 2002","117.50","117.53","117.86","117.20","-","0.00%"
"Mar 18, 2002","117.50","117.66","117.87","117.14","-","0.24%"
"Mar 15, 2002","117.22","117.10","117.43","116.82","-","-0.06%"
"Mar 14, 2002","117.29","117.61","118.07","117.05","-","-0.57%"
"Mar 13, 2002","117.96","118.08","118.32","117.75","-","0.14%"
"Mar 12, 2002","117.80","117.81","118.43","117.65","-","0.06%"
"Mar 11, 2002","117.73","117.95","118.06","117.54","-","-0.22%"
"Mar 08, 2002","117.99","117.31","118.13","117.04","-","1.02%"
"Mar 07, 2002","116.80","117.27","117.99","116.76","-","-0.98%"
"Mar 06, 2002","117.96","118.62","118.80","117.86","-","-0.51%"
"Mar 05, 2002","118.57","118.80","119.23","118.55","-","-0.20%"
"Mar 04, 2002","118.81","119.38","119.49","118.60","-","-0.49%"
"Mar 01, 2002","119.40","119.29","119.61","119.03","-","0.20%"
"Feb 28, 2002","119.16","119.60","119.79","119.10","-","-0.34%"
"Feb 27, 2002","119.57","119.85","119.93","119.46","-","-0.21%"
"Feb 26, 2002","119.82","118.97","120.04","118.79","-","0.58%"
"Feb 25, 2002","119.13","118.58","119.14","118.41","-","0.55%"
"Feb 22, 2002","118.48","119.17","119.25","118.26","-","-0.57%"
"Feb 21, 2002","119.16","118.93","119.21","118.76","-","0.19%"
"Feb 20, 2002","118.93","118.17","118.99","118.09","-","0.48%"
"Feb 19, 2002","118.36","119.08","119.37","118.15","-","-0.34%"
"Feb 18, 2002","118.76","118.46","118.78","118.38","-","0.13%"
"Feb 15, 2002","118.60","118.75","118.93","118.38","-","0.14%"
"Feb 14, 2002","118.43","118.77","119.03","118.38","-","-0.31%"
"Feb 13, 2002","118.80","118.44","118.88","118.20","-","0.47%"
"Feb 12, 2002","118.25","118.35","118.63","118.10","-","-0.16%"
"Feb 11, 2002","118.44","119.08","119.37","118.14","-","-0.45%"
"Feb 08, 2002","118.98","118.95","119.22","118.78","-","-0.08%"
"Feb 07, 2002","119.07","119.73","119.78","118.98","-","-0.19%"
"Feb 06, 2002","119.30","119.56","119.79","119.12","-","-0.08%"
"Feb 05, 2002","119.40","118.84","119.63","118.74","-","0.42%"
"Feb 04, 2002","118.90","119.83","119.93","118.75","-","-0.74%"
"Feb 01, 2002","119.79","120.21","120.40","119.62","-","-0.37%"
"Jan 31, 2002","120.24","119.78","120.33","119.41","-","0.43%"
"Jan 30, 2002","119.73","119.51","119.91","119.12","-","0.09%"
"Jan 29, 2002","119.62","119.82","120.13","119.43","-","-0.35%"
"Jan 28, 2002","120.04","119.70","120.51","119.61","-","0.16%"
"Jan 25, 2002","119.85","118.54","119.99","118.44","-","1.02%"
"Jan 24, 2002","118.64","118.46","118.72","118.34","-","0.14%"
