"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 08, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","0.00%"
"Sep 01, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","0.00%"
"Aug 27, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","0.00%"
"Aug 25, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","0.00%"
"Aug 20, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","0.00%"
"Aug 19, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","-1.59%"
"Aug 18, 2009","1,575.00","1,575.00","1,575.00","1,575.00","-","-1.56%"
"Aug 14, 2009","1,600.00","1,600.00","1,600.00","1,600.00","-","0.00%"
"Aug 13, 2009","1,600.00","1,600.00","1,600.00","1,600.00","-","0.00%"
"Aug 10, 2009","1,600.00","1,600.00","1,600.00","1,600.00","-","0.00%"
"Aug 06, 2009","1,600.00","1,600.00","1,600.00","1,600.00","-","1.59%"
"Aug 05, 2009","1,575.00","1,575.00","1,575.00","1,575.00","-","1.61%"
"Aug 04, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","0.00%"
"Aug 03, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","1.64%"
"Jul 30, 2009","1,525.00","1,525.00","1,525.00","1,525.00","-","-3.17%"
"Jul 29, 2009","1,575.00","1,575.00","1,575.00","1,575.00","-","-3.08%"
"Jul 28, 2009","1,625.00","1,625.00","1,625.00","1,625.00","-","4.84%"
"Jul 27, 2009","1,550.00","1,550.00","1,550.00","1,550.00","-","9.15%"
"Jul 24, 2009","1,420.00","1,420.00","1,420.00","1,420.00","-","5.19%"
"Jul 22, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","1.50%"
"Jul 21, 2009","1,330.00","1,330.00","1,330.00","1,330.00","-","0.00%"
"Jul 16, 2009","1,330.00","1,330.00","1,330.00","1,330.00","-","0.00%"
"Jul 13, 2009","1,330.00","1,330.00","1,330.00","1,330.00","-","0.00%"
"Jul 07, 2009","1,330.00","1,330.00","1,330.00","1,330.00","-","0.00%"
"Jul 06, 2009","1,330.00","1,330.00","1,330.00","1,330.00","-","0.00%"
"Jul 02, 2009","1,330.00","1,330.00","1,330.00","1,330.00","-","-1.48%"
"Jun 30, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","5.88%"
"Jun 24, 2009","1,275.00","1,275.00","1,275.00","1,275.00","-","-5.56%"
"Jun 19, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","-1.82%"
"Jun 18, 2009","1,375.00","1,375.00","1,375.00","1,375.00","-","-1.79%"
"Jun 17, 2009","1,400.00","1,400.00","1,400.00","1,400.00","-","0.00%"
"Jun 11, 2009","1,400.00","1,400.00","1,400.00","1,400.00","-","0.00%"
"Jun 09, 2009","1,400.00","1,400.00","1,400.00","1,400.00","-","0.00%"
"Jun 04, 2009","1,400.00","1,400.00","1,400.00","1,400.00","-","3.70%"
"Jun 03, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","0.00%"
"Jun 01, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","1.89%"
"May 28, 2009","1,325.00","1,325.00","1,325.00","1,325.00","-","-1.85%"
"May 26, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","0.00%"
"May 22, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","-3.57%"
"May 21, 2009","1,400.00","1,400.00","1,400.00","1,400.00","-","1.82%"
"May 20, 2009","1,375.00","1,375.00","1,375.00","1,375.00","-","5.77%"
"May 19, 2009","1,300.00","1,300.00","1,300.00","1,300.00","-","1.96%"
"May 18, 2009","1,275.00","1,275.00","1,275.00","1,275.00","-","0.00%"
"May 14, 2009","1,275.00","1,275.00","1,275.00","1,275.00","-","-5.56%"
"May 12, 2009","1,350.00","1,350.00","1,350.00","1,350.00","-","-5.26%"
"May 11, 2009","1,425.00","1,425.00","1,425.00","1,425.00","-","0.00%"
"May 08, 2009","1,425.00","1,425.00","1,425.00","1,425.00","-","7.55%"
"May 07, 2009","1,325.00","1,325.00","1,325.00","1,325.00","-","3.92%"
"May 06, 2009","1,275.00","1,275.00","1,275.00","1,275.00","-","2.00%"
"May 05, 2009","1,250.00","1,250.00","1,250.00","1,250.00","-","2.04%"
"Apr 30, 2009","1,225.00","1,225.00","1,225.00","1,225.00","-","0.00%"
"Apr 29, 2009","1,225.00","1,225.00","1,225.00","1,225.00","-","0.00%"
"Apr 28, 2009","1,225.00","1,225.00","1,225.00","1,225.00","-","-5.77%"
"Apr 27, 2009","1,300.00","1,300.00","1,300.00","1,300.00","-","-11.86%"
"Apr 23, 2009","1,475.00","1,475.00","1,475.00","1,475.00","-","-3.28%"
"Apr 22, 2009","1,525.00","1,525.00","1,525.00","1,525.00","-","-3.17%"
"Apr 21, 2009","1,575.00","1,575.00","1,575.00","1,575.00","-","5.00%"
"Apr 20, 2009","1,500.00","1,500.00","1,500.00","1,500.00","-","3.45%"
"Apr 17, 2009","1,450.00","1,450.00","1,450.00","1,450.00","-","16.00%"
"Apr 16, 2009","1,250.00","1,250.00","1,250.00","1,250.00","-","4.17%"
"Apr 15, 2009","1,200.00","1,200.00","1,200.00","1,200.00","-","9.09%"
"Apr 14, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Apr 09, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","3.77%"
"Apr 07, 2009","1,060.00","1,060.00","1,060.00","1,060.00","-","0.00%"
"Apr 03, 2009","1,060.00","1,060.00","1,060.00","1,060.00","-","0.00%"
"Apr 02, 2009","1,060.00","1,060.00","1,060.00","1,060.00","-","-1.40%"
"Apr 01, 2009","1,075.00","1,075.00","1,075.00","1,075.00","-","4.88%"
"Mar 25, 2009","1,025.00","1,025.00","1,025.00","1,025.00","-","0.00%"
"Mar 20, 2009","1,025.00","1,025.00","1,025.00","1,025.00","-","0.00%"
"Mar 19, 2009","1,025.00","1,025.00","1,025.00","1,025.00","-","-2.38%"
"Mar 17, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","-2.33%"
"Mar 13, 2009","1,075.00","1,075.00","1,075.00","1,075.00","-","0.00%"
"Mar 12, 2009","1,075.00","1,075.00","1,075.00","1,075.00","-","0.00%"
"Mar 11, 2009","1,075.00","1,075.00","1,075.00","1,075.00","-","-2.27%"
"Mar 10, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Mar 09, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Mar 06, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Mar 05, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Mar 04, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Mar 03, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Mar 02, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 27, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 26, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 25, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 24, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 23, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 20, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 19, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 18, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 17, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","0.00%"
"Feb 12, 2009","1,100.00","1,100.00","1,100.00","1,100.00","-","4.76%"
"Feb 11, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Feb 10, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Feb 09, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Feb 06, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Feb 05, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Feb 04, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Feb 03, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Jan 30, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","5.00%"
"Jan 29, 2009","1,000.00","1,000.00","1,000.00","1,000.00","-","0.00%"
"Jan 28, 2009","1,000.00","1,000.00","1,000.00","1,000.00","-","-2.44%"
"Jan 27, 2009","1,025.00","1,025.00","1,025.00","1,025.00","-","-2.38%"
"Jan 26, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Jan 23, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","0.00%"
"Jan 22, 2009","1,050.00","1,050.00","1,050.00","1,050.00","-","2.44%"
"Jan 21, 2009","1,025.00","1,025.00","1,025.00","1,025.00","-","2.50%"
"Jan 20, 2009","1,000.00","1,000.00","1,000.00","1,000.00","-","5.26%"
"Jan 16, 2009","950.00","950.00","950.00","950.00","-","0.00%"
"Jan 15, 2009","950.00","950.00","950.00","950.00","-","0.00%"
"Jan 14, 2009","950.00","950.00","950.00","950.00","-","-15.56%"
"Jan 09, 2009","1,125.00","1,125.00","1,125.00","1,125.00","-","-6.25%"
"Jan 08, 2009","1,200.00","1,200.00","1,200.00","1,200.00","-","4.35%"
"Jan 06, 2009","1,150.00","1,150.00","1,150.00","1,150.00","-","0.00%"
"Jan 05, 2009","1,150.00","1,150.00","1,150.00","1,150.00","-","0.00%"
"Jan 02, 2009","1,150.00","1,150.00","1,150.00","1,150.00","-","0.00%"
"Dec 31, 2008","1,150.00","1,150.00","1,150.00","1,150.00","-","0.00%"
"Dec 30, 2008","1,150.00","1,150.00","1,150.00","1,150.00","-","0.00%"
"Dec 29, 2008","1,150.00","1,150.00","1,150.00","1,150.00","-","9.52%"
"Dec 18, 2008","1,050.00","1,050.00","1,050.00","1,050.00","-","5.00%"
"Dec 17, 2008","1,000.00","1,000.00","1,000.00","1,000.00","-","-4.76%"
"Dec 16, 2008","1,050.00","1,050.00","1,050.00","1,050.00","-","-6.67%"
"Dec 15, 2008","1,125.00","1,125.00","1,125.00","1,125.00","-","0.00%"
"Dec 11, 2008","1,125.00","1,125.00","1,125.00","1,125.00","-","-4.26%"
"Dec 10, 2008","1,175.00","1,175.00","1,175.00","1,175.00","-","0.00%"
"Dec 09, 2008","1,175.00","1,175.00","1,175.00","1,175.00","-","-4.08%"
"Dec 05, 2008","1,225.00","1,225.00","1,225.00","1,225.00","-","-3.92%"
"Dec 04, 2008","1,275.00","1,275.00","1,275.00","1,275.00","-","6.25%"
"Dec 03, 2008","1,200.00","1,200.00","1,200.00","1,200.00","-","6.67%"
"Dec 02, 2008","1,125.00","1,125.00","1,125.00","1,125.00","-","15.38%"
"Dec 01, 2008","975.00","975.00","975.00","975.00","-","2.63%"
"Nov 28, 2008","950.00","950.00","950.00","950.00","-","5.56%"
"Nov 26, 2008","900.00","900.00","900.00","900.00","-","0.00%"
"Nov 25, 2008","900.00","900.00","900.00","900.00","-","-23.40%"
"Nov 20, 2008","1,175.00","1,175.00","1,175.00","1,175.00","-","-21.67%"
"Nov 11, 2008","1,500.00","1,500.00","1,500.00","1,500.00","-","0.00%"
"Nov 07, 2008","1,500.00","1,500.00","1,500.00","1,500.00","-","3.45%"
"Nov 06, 2008","1,450.00","1,450.00","1,450.00","1,450.00","-","7.41%"
"Nov 05, 2008","1,350.00","1,350.00","1,350.00","1,350.00","-","-15.09%"
"Nov 03, 2008","1,590.00","1,590.00","1,590.00","1,590.00","-","0.00%"
"Oct 29, 2008","1,590.00","1,590.00","1,590.00","1,590.00","-","0.00%"
"Oct 28, 2008","1,590.00","1,590.00","1,590.00","1,590.00","-","0.00%"
"Oct 27, 2008","1,590.00","1,590.00","1,590.00","1,590.00","-","-18.46%"
"Oct 24, 2008","1,950.00","1,950.00","1,950.00","1,950.00","-","0.00%"
"Oct 23, 2008","1,950.00","1,950.00","1,950.00","1,950.00","-","5.41%"
"Oct 22, 2008","1,850.00","1,850.00","1,850.00","1,850.00","-","15.63%"
"Oct 21, 2008","1,600.00","1,600.00","1,600.00","1,600.00","-","0.00%"
"Oct 20, 2008","1,600.00","1,600.00","1,600.00","1,600.00","-","0.00%"
"Oct 17, 2008","1,600.00","1,600.00","1,600.00","1,600.00","-","-11.11%"
"Oct 16, 2008","1,800.00","1,800.00","1,800.00","1,800.00","-","-25.00%"
"Oct 15, 2008","2,400.00","2,400.00","2,400.00","2,400.00","-","-23.81%"
"Oct 14, 2008","3,150.00","3,150.00","3,150.00","3,150.00","-","-1.56%"
"Oct 13, 2008","3,200.00","3,200.00","3,200.00","3,200.00","-","0.00%"
"Oct 10, 2008","3,200.00","3,200.00","3,200.00","3,200.00","-","0.00%"
"Oct 09, 2008","3,200.00","3,200.00","3,200.00","3,200.00","-","0.00%"
"Oct 08, 2008","3,200.00","3,200.00","3,200.00","3,200.00","-","0.00%"
"Oct 07, 2008","3,200.00","3,200.00","3,200.00","3,200.00","-","0.00%"
"Oct 06, 2008","3,200.00","3,200.00","3,200.00","3,200.00","-","-4.48%"
"Oct 02, 2008","3,350.00","3,350.00","3,350.00","3,350.00","-","-15.19%"
"Oct 01, 2008","3,950.00","3,950.00","3,950.00","3,950.00","-","-7.60%"
"Sep 30, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 29, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 26, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 24, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 23, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 22, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 19, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 18, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 15, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 12, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","0.00%"
"Sep 11, 2008","4,275.00","4,275.00","4,275.00","4,275.00","-","-5.00%"
"Sep 10, 2008","4,500.00","4,500.00","4,500.00","4,500.00","-","-3.23%"
"Sep 08, 2008","4,650.00","4,650.00","4,650.00","4,650.00","-","-23.77%"
"Aug 27, 2008","6,100.00","6,100.00","6,100.00","6,100.00","-","3.39%"
"Aug 26, 2008","5,900.00","5,900.00","5,900.00","5,900.00","-","34.09%"
"Aug 22, 2008","4,400.00","4,400.00","4,400.00","4,400.00","-","7.32%"
"Aug 20, 2008","4,100.00","4,100.00","4,100.00","4,100.00","-","-14.58%"
"Aug 19, 2008","4,800.00","4,800.00","4,800.00","4,800.00","-","-5.88%"
"Aug 18, 2008","5,100.00","5,100.00","5,100.00","5,100.00","-","-12.82%"
"Aug 15, 2008","5,850.00","5,850.00","5,850.00","5,850.00","-","-14.60%"
"Aug 13, 2008","6,850.00","6,850.00","6,850.00","6,850.00","-","-11.04%"
"Aug 08, 2008","7,700.00","7,700.00","7,700.00","7,700.00","-","0.00%"
"Aug 07, 2008","7,700.00","7,700.00","7,700.00","7,700.00","-","0.00%"
"Aug 06, 2008","7,700.00","7,700.00","7,700.00","7,700.00","-","-1.28%"
"Aug 05, 2008","7,800.00","7,800.00","7,800.00","7,800.00","-","-1.27%"
"Aug 04, 2008","7,900.00","7,900.00","7,900.00","7,900.00","-","-2.77%"
"Aug 01, 2008","8,125.00","8,125.00","8,125.00","8,125.00","-","-1.22%"
"Jul 31, 2008","8,225.00","8,225.00","8,225.00","8,225.00","-","-4.91%"
"Jul 29, 2008","8,650.00","8,650.00","8,650.00","8,650.00","-","-6.49%"
"Jul 24, 2008","9,250.00","9,250.00","9,250.00","9,250.00","-","-1.33%"
"Jul 21, 2008","9,375.00","9,375.00","9,375.00","9,375.00","-","-0.79%"
"Jul 18, 2008","9,450.00","9,450.00","9,450.00","9,450.00","-","-0.53%"
"Jul 16, 2008","9,500.00","9,500.00","9,500.00","9,500.00","-","-0.52%"
"Jul 11, 2008","9,550.00","9,550.00","9,550.00","9,550.00","-","-1.55%"
"Jul 08, 2008","9,700.00","9,700.00","9,700.00","9,700.00","-","-0.26%"
"Jul 07, 2008","9,725.00","9,725.00","9,725.00","9,725.00","-","0.00%"
"Jul 04, 2008","9,725.00","9,725.00","9,725.00","9,725.00","-","1.04%"
"Jul 01, 2008","9,625.00","9,625.00","9,625.00","9,625.00","-","0.00%"
"Jun 30, 2008","9,625.00","9,625.00","9,625.00","9,625.00","-","-2.28%"
"Jun 25, 2008","9,850.00","9,850.00","9,850.00","9,850.00","-","0.00%"
"Jun 24, 2008","9,850.00","9,850.00","9,850.00","9,850.00","-","-1.25%"
"Jun 23, 2008","9,975.00","9,975.00","9,975.00","9,975.00","-","-0.25%"
"Jun 19, 2008","10,000.00","10,000.00","10,000.00","10,000.00","-","0.76%"
"Jun 17, 2008","9,925.00","9,925.00","9,925.00","9,925.00","-","5.31%"
"Jun 10, 2008","9,425.00","9,425.00","9,425.00","9,425.00","-","-2.33%"
"Jun 04, 2008","9,650.00","9,650.00","9,650.00","9,650.00","-","-0.52%"
"Jun 02, 2008","9,700.00","9,700.00","9,700.00","9,700.00","-","-0.77%"
"May 23, 2008","9,775.00","9,775.00","9,775.00","9,775.00","-","2.36%"
"May 22, 2008","9,550.00","9,550.00","9,550.00","9,550.00","-","1.87%"
"May 16, 2008","9,375.00","9,375.00","9,375.00","9,375.00","-","0.00%"
"May 15, 2008","9,375.00","9,375.00","9,375.00","9,375.00","-","0.00%"
"May 12, 2008","9,375.00","9,375.00","9,375.00","9,375.00","-","2.46%"
"May 08, 2008","9,150.00","9,150.00","9,150.00","9,150.00","-","0.55%"
"May 02, 2008","9,100.00","9,100.00","9,100.00","9,100.00","-","0.28%"
"Apr 30, 2008","9,075.00","9,075.00","9,075.00","9,075.00","-","0.55%"
"Apr 21, 2008","9,025.00","9,025.00","9,025.00","9,025.00","-","0.00%"
"Apr 17, 2008","9,025.00","9,025.00","9,025.00","9,025.00","-","0.84%"
"Apr 11, 2008","8,950.00","8,950.00","8,950.00","8,950.00","-","0.00%"
"Apr 10, 2008","8,950.00","8,950.00","8,950.00","8,950.00","-","-1.10%"
"Mar 28, 2008","9,050.00","9,050.00","9,050.00","9,050.00","-","0.00%"
"Mar 25, 2008","9,050.00","9,050.00","9,050.00","9,050.00","-","-1.09%"
"Mar 18, 2008","9,150.00","9,150.00","9,150.00","9,150.00","-","-0.54%"
"Mar 14, 2008","9,200.00","9,200.00","9,200.00","9,200.00","-","0.00%"
"Mar 13, 2008","9,200.00","9,200.00","9,200.00","9,200.00","-","-1.34%"
"Mar 11, 2008","9,325.00","9,325.00","9,325.00","9,325.00","-","0.00%"
"Mar 07, 2008","9,325.00","9,325.00","9,325.00","9,325.00","-","0.27%"
"Mar 05, 2008","9,300.00","9,300.00","9,300.00","9,300.00","-","3.62%"
"Mar 03, 2008","8,975.00","8,975.00","8,975.00","8,975.00","-","0.50%"
"Feb 28, 2008","8,930.00","8,930.00","8,930.00","8,930.00","-","-0.56%"
"Feb 25, 2008","8,980.00","8,980.00","8,980.00","8,980.00","-","0.34%"
"Feb 21, 2008","8,950.00","8,950.00","8,950.00","8,950.00","-","1.13%"
"Feb 19, 2008","8,850.00","8,850.00","8,850.00","8,850.00","-","0.85%"
"Feb 18, 2008","8,775.00","8,775.00","8,775.00","8,775.00","-","2.63%"
"Feb 15, 2008","8,550.00","8,550.00","8,550.00","8,550.00","-","0.00%"
"Feb 12, 2008","8,550.00","8,550.00","8,550.00","8,550.00","-","6.54%"
"Feb 11, 2008","8,025.00","8,025.00","8,025.00","8,025.00","-","3.55%"
"Feb 07, 2008","7,750.00","7,750.00","7,750.00","7,750.00","-","4.73%"
"Feb 06, 2008","7,400.00","7,400.00","7,400.00","7,400.00","-","0.82%"
"Feb 05, 2008","7,340.00","7,340.00","7,340.00","7,340.00","-","1.24%"
"Feb 01, 2008","7,250.00","7,250.00","7,250.00","7,250.00","-","0.69%"
"Jan 29, 2008","7,200.00","7,200.00","7,200.00","7,200.00","-","0.84%"
"Jan 28, 2008","7,140.00","7,140.00","7,140.00","7,140.00","-","1.71%"
"Jan 25, 2008","7,020.00","7,020.00","7,020.00","7,020.00","-","1.74%"
"Jan 24, 2008","6,900.00","6,900.00","6,900.00","6,900.00","-","-0.29%"
"Jan 23, 2008","6,920.00","6,920.00","6,920.00","6,920.00","-","-0.72%"
"Jan 22, 2008","6,970.00","6,970.00","6,970.00","6,970.00","-","-0.43%"
"Jan 11, 2008","7,000.00","7,000.00","7,000.00","7,000.00","-","0.36%"
"Jan 09, 2008","6,975.00","6,975.00","6,975.00","6,975.00","-","1.97%"
"Jan 07, 2008","6,840.00","6,840.00","6,840.00","6,840.00","-","0.96%"
"Dec 21, 2007","6,775.00","6,775.00","6,775.00","6,775.00","-","0.37%"
"Dec 20, 2007","6,750.00","6,750.00","6,750.00","6,750.00","-","0.00%"
"Dec 14, 2007","6,750.00","6,750.00","6,750.00","6,750.00","-","0.00%"
"Dec 13, 2007","6,750.00","6,750.00","6,750.00","6,750.00","-","-0.37%"
"Dec 05, 2007","6,775.00","6,775.00","6,775.00","6,775.00","-","0.74%"
"Nov 29, 2007","6,725.00","6,725.00","6,725.00","6,725.00","-","-0.37%"
"Nov 27, 2007","6,750.00","6,750.00","6,750.00","6,750.00","-","0.00%"
"Nov 26, 2007","6,750.00","6,750.00","6,750.00","6,750.00","-","0.00%"
"Nov 23, 2007","6,750.00","6,750.00","6,750.00","6,750.00","-","1.12%"
"Nov 22, 2007","6,675.00","6,675.00","6,675.00","6,675.00","-","0.00%"
"Nov 21, 2007","6,675.00","6,675.00","6,675.00","6,675.00","-","0.00%"
"Nov 20, 2007","6,675.00","6,675.00","6,675.00","6,675.00","-","1.52%"
"Nov 19, 2007","6,575.00","6,575.00","6,575.00","6,575.00","-","-1.87%"
"Nov 16, 2007","6,700.00","6,700.00","6,700.00","6,700.00","-","0.00%"
"Nov 15, 2007","6,700.00","6,700.00","6,700.00","6,700.00","-","0.00%"
"Nov 14, 2007","6,700.00","6,700.00","6,700.00","6,700.00","-","0.00%"
"Nov 13, 2007","6,700.00","6,700.00","6,700.00","6,700.00","-","7.20%"
"Nov 12, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 09, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 08, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 07, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 06, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 05, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 02, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","0.00%"
"Nov 01, 2007","6,250.00","6,250.00","6,250.00","6,250.00","-","1.63%"
"Oct 31, 2007","6,150.00","6,150.00","6,150.00","6,150.00","-","0.00%"
"Oct 30, 2007","6,150.00","6,150.00","6,150.00","6,150.00","-","-1.20%"
"Oct 29, 2007","6,225.00","6,225.00","6,225.00","6,225.00","-","0.00%"
"Oct 26, 2007","6,225.00","6,225.00","6,225.00","6,225.00","-","0.00%"
"Oct 25, 2007","6,225.00","6,225.00","6,225.00","6,225.00","-","0.00%"
"Oct 24, 2007","6,225.00","6,225.00","6,225.00","6,225.00","-","0.00%"
"Oct 23, 2007","6,225.00","6,225.00","6,225.00","6,225.00","-","0.00%"
"Oct 22, 2007","6,225.00","6,225.00","6,225.00","6,225.00","-","0.00%"
