"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 16, 2020","8,515.00","8,515.00","8,515.00","8,515.00","-","0.89%"
"Jul 15, 2020","8,440.00","8,440.00","8,440.00","8,440.00","-","0.60%"
"Jul 14, 2020","8,390.00","8,390.00","8,390.00","8,390.00","-","-4.00%"
"Jul 13, 2020","8,740.00","8,740.00","8,740.00","8,740.00","-","0.00%"
"Jul 10, 2020","8,740.00","8,740.00","8,740.00","8,740.00","-","0.00%"
"Jul 09, 2020","8,740.00","8,740.00","8,740.00","8,740.00","-","1.75%"
"Jul 08, 2020","8,590.00","8,590.00","8,590.00","8,590.00","-","1.78%"
"Jul 07, 2020","8,440.00","8,440.00","8,440.00","8,440.00","-","3.69%"
"Jul 06, 2020","8,140.00","8,140.00","8,140.00","8,140.00","-","1.88%"
"Jul 03, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jul 02, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jul 01, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jun 30, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jun 29, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jun 26, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jun 25, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jun 24, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","0.00%"
"Jun 23, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","-2.44%"
"Jun 22, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","0.00%"
"Jun 19, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","-3.53%"
"Jun 18, 2020","8,490.00","8,490.00","8,490.00","8,490.00","-","-1.74%"
"Jun 17, 2020","8,640.00","8,640.00","8,640.00","8,640.00","-","-2.26%"
"Jun 16, 2020","8,840.00","8,840.00","8,840.00","8,840.00","-","0.00%"
"Jun 15, 2020","8,840.00","8,840.00","8,840.00","8,840.00","-","0.00%"
"Jun 12, 2020","8,840.00","8,840.00","8,840.00","8,840.00","-","0.00%"
"Jun 11, 2020","8,840.00","8,840.00","8,840.00","8,840.00","-","1.14%"
"Jun 10, 2020","8,740.00","8,740.00","8,740.00","8,740.00","-","0.00%"
"Jun 09, 2020","8,740.00","8,740.00","8,740.00","8,740.00","-","2.94%"
"Jun 08, 2020","8,490.00","8,490.00","8,490.00","8,490.00","-","0.00%"
"Jun 05, 2020","8,490.00","8,490.00","8,490.00","8,490.00","-","0.00%"
"Jun 04, 2020","8,490.00","8,490.00","8,490.00","8,490.00","-","-1.16%"
"Jun 03, 2020","8,590.00","8,590.00","8,590.00","8,590.00","-","-3.37%"
"Jun 02, 2020","8,890.00","8,890.00","8,890.00","8,890.00","-","-1.11%"
"Jun 01, 2020","8,990.00","8,990.00","8,990.00","8,990.00","-","0.00%"
"May 29, 2020","8,990.00","8,990.00","8,990.00","8,990.00","-","0.56%"
"May 28, 2020","8,940.00","8,940.00","8,940.00","8,940.00","-","2.88%"
"May 27, 2020","8,690.00","8,690.00","8,690.00","8,690.00","-","1.16%"
"May 26, 2020","8,590.00","8,590.00","8,590.00","8,590.00","-","0.00%"
"May 22, 2020","8,590.00","8,590.00","8,590.00","8,590.00","-","-1.15%"
"May 21, 2020","8,690.00","8,690.00","8,690.00","8,690.00","-","1.46%"
"May 20, 2020","8,565.00","8,565.00","8,565.00","8,565.00","-","15.90%"
"May 19, 2020","7,390.00","7,390.00","7,390.00","7,390.00","-","2.07%"
"May 18, 2020","7,240.00","7,240.00","7,240.00","7,240.00","-","0.00%"
"May 15, 2020","7,240.00","7,240.00","7,240.00","7,240.00","-","0.00%"
"May 14, 2020","7,240.00","7,240.00","7,240.00","7,240.00","-","0.00%"
"May 13, 2020","7,240.00","7,240.00","7,240.00","7,240.00","-","0.00%"
"May 12, 2020","7,240.00","7,240.00","7,240.00","7,240.00","-","3.58%"
"May 11, 2020","6,990.00","6,990.00","6,990.00","6,990.00","-","0.00%"
"May 07, 2020","6,990.00","6,990.00","6,990.00","6,990.00","-","0.00%"
"May 06, 2020","6,990.00","6,990.00","6,990.00","6,990.00","-","-4.12%"
"May 05, 2020","7,290.00","7,290.00","7,290.00","7,290.00","-","-2.67%"
"May 04, 2020","7,490.00","7,490.00","7,490.00","7,490.00","-","0.00%"
"May 01, 2020","7,490.00","7,490.00","7,490.00","7,490.00","-","-5.07%"
"Apr 30, 2020","7,890.00","7,890.00","7,890.00","7,890.00","-","-4.83%"
"Apr 29, 2020","8,290.00","8,290.00","8,290.00","8,290.00","-","1.22%"
"Apr 28, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","0.00%"
"Apr 27, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","0.00%"
"Apr 24, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","0.00%"
"Apr 23, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","1.24%"
"Apr 22, 2020","8,090.00","8,090.00","8,090.00","8,090.00","-","-11.97%"
"Apr 21, 2020","9,190.00","9,190.00","9,190.00","9,190.00","-","-2.13%"
"Apr 20, 2020","9,390.00","9,390.00","9,390.00","9,390.00","-","0.00%"
"Apr 17, 2020","9,390.00","9,390.00","9,390.00","9,390.00","-","0.00%"
"Apr 16, 2020","9,390.00","9,390.00","9,390.00","9,390.00","-","17.52%"
"Apr 15, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","11.13%"
"Apr 14, 2020","7,190.00","7,190.00","7,190.00","7,190.00","-","0.00%"
"Apr 09, 2020","7,190.00","7,190.00","7,190.00","7,190.00","-","-6.50%"
"Apr 08, 2020","7,690.00","7,690.00","7,690.00","7,690.00","-","-7.24%"
"Apr 07, 2020","8,290.00","8,290.00","8,290.00","8,290.00","-","-6.75%"
"Apr 06, 2020","8,890.00","8,890.00","8,890.00","8,890.00","-","-10.11%"
"Apr 03, 2020","9,890.00","9,890.00","9,890.00","9,890.00","-","-2.94%"
"Apr 02, 2020","10,190.00","10,190.00","10,190.00","10,190.00","-","-4.68%"
"Apr 01, 2020","10,690.00","10,690.00","10,690.00","10,690.00","-","0.00%"
"Mar 31, 2020","10,690.00","10,690.00","10,690.00","10,690.00","-","0.00%"
"Mar 30, 2020","10,690.00","10,690.00","10,690.00","10,690.00","-","1.91%"
"Mar 27, 2020","10,490.00","10,490.00","10,490.00","10,490.00","-","23.56%"
"Mar 26, 2020","8,490.00","8,490.00","8,490.00","8,490.00","-","26.91%"
"Mar 25, 2020","6,690.00","6,690.00","6,690.00","6,690.00","-","21.86%"
"Mar 24, 2020","5,490.00","5,490.00","5,490.00","5,490.00","-","-8.35%"
"Mar 23, 2020","5,990.00","5,990.00","5,990.00","5,990.00","-","-7.70%"
"Mar 20, 2020","6,490.00","6,490.00","6,490.00","6,490.00","-","-7.15%"
"Mar 19, 2020","6,990.00","6,990.00","6,990.00","6,990.00","-","-22.25%"
"Mar 18, 2020","8,990.00","8,990.00","8,990.00","8,990.00","-","-16.29%"
"Mar 17, 2020","10,740.00","10,740.00","10,740.00","10,740.00","-","-13.32%"
"Mar 16, 2020","12,390.00","12,390.00","12,390.00","12,390.00","-","-6.07%"
"Mar 13, 2020","13,190.00","13,190.00","13,190.00","13,190.00","-","-4.35%"
"Mar 12, 2020","13,790.00","13,790.00","13,790.00","13,790.00","-","0.00%"
"Mar 11, 2020","13,790.00","13,790.00","13,790.00","13,790.00","-","0.00%"
"Mar 10, 2020","13,790.00","13,790.00","13,790.00","13,790.00","-","3.76%"
"Mar 09, 2020","13,290.00","13,290.00","13,290.00","13,290.00","-","9.02%"
"Mar 06, 2020","12,190.00","12,190.00","12,190.00","12,190.00","-","0.00%"
"Mar 05, 2020","12,190.00","12,190.00","12,190.00","12,190.00","-","-0.81%"
"Mar 04, 2020","12,290.00","12,290.00","12,290.00","12,290.00","-","0.00%"
"Mar 03, 2020","12,290.00","12,290.00","12,290.00","12,290.00","-","-2.38%"
"Mar 02, 2020","12,590.00","12,590.00","12,590.00","12,590.00","-","-2.70%"
"Feb 28, 2020","12,940.00","12,940.00","12,940.00","12,940.00","-","0.00%"
"Feb 27, 2020","12,940.00","12,940.00","12,940.00","12,940.00","-","0.00%"
"Feb 26, 2020","12,940.00","12,940.00","12,940.00","12,940.00","-","0.39%"
"Feb 25, 2020","12,890.00","12,890.00","12,890.00","12,890.00","-","0.78%"
"Feb 24, 2020","12,790.00","12,790.00","12,790.00","12,790.00","-","0.79%"
"Feb 21, 2020","12,690.00","12,690.00","12,690.00","12,690.00","-","0.00%"
"Feb 20, 2020","12,690.00","12,690.00","12,690.00","12,690.00","-","3.25%"
"Feb 19, 2020","12,290.00","12,290.00","12,290.00","12,290.00","-","4.24%"
"Feb 18, 2020","11,790.00","11,790.00","11,790.00","11,790.00","-","1.73%"
"Feb 17, 2020","11,590.00","11,590.00","11,590.00","11,590.00","-","4.74%"
"Feb 14, 2020","11,065.00","11,065.00","11,065.00","11,065.00","-","0.91%"
"Feb 13, 2020","10,965.00","10,965.00","10,965.00","10,965.00","-","1.15%"
"Feb 12, 2020","10,840.00","10,840.00","10,840.00","10,840.00","-","0.70%"
"Feb 11, 2020","10,765.00","10,765.00","10,765.00","10,765.00","-","0.00%"
"Feb 10, 2020","10,765.00","10,765.00","10,765.00","10,765.00","-","0.00%"
"Feb 07, 2020","10,765.00","10,765.00","10,765.00","10,765.00","-","0.00%"
"Feb 06, 2020","10,765.00","10,765.00","10,765.00","10,765.00","-","0.00%"
"Feb 05, 2020","10,765.00","10,765.00","10,765.00","10,765.00","-","2.38%"
"Feb 04, 2020","10,515.00","10,515.00","10,515.00","10,515.00","-","1.69%"
"Feb 03, 2020","10,340.00","10,340.00","10,340.00","10,340.00","-","1.72%"
"Jan 31, 2020","10,165.00","10,165.00","10,165.00","10,165.00","-","1.50%"
"Jan 30, 2020","10,015.00","10,015.00","10,015.00","10,015.00","-","0.40%"
"Jan 29, 2020","9,975.00","9,975.00","9,975.00","9,975.00","-","0.00%"
"Jan 28, 2020","9,975.00","9,975.00","9,975.00","9,975.00","-","0.00%"
"Jan 27, 2020","9,975.00","9,975.00","9,975.00","9,975.00","-","0.00%"
"Jan 24, 2020","9,975.00","9,975.00","9,975.00","9,975.00","-","0.00%"
"Jan 23, 2020","9,975.00","9,975.00","9,975.00","9,975.00","-","0.00%"
"Jan 22, 2020","9,975.00","9,975.00","9,975.00","9,975.00","-","1.89%"
"Jan 21, 2020","9,790.00","9,790.00","9,790.00","9,790.00","-","7.70%"
"Jan 20, 2020","9,090.00","9,090.00","9,090.00","9,090.00","-","4.00%"
"Jan 17, 2020","8,740.00","8,740.00","8,740.00","8,740.00","-","8.03%"
"Jan 16, 2020","8,090.00","8,090.00","8,090.00","8,090.00","-","1.89%"
"Jan 15, 2020","7,940.00","7,940.00","7,940.00","7,940.00","-","0.32%"
"Jan 14, 2020","7,915.00","7,915.00","7,915.00","7,915.00","-","-0.63%"
"Jan 13, 2020","7,965.00","7,965.00","7,965.00","7,965.00","-","-0.31%"
"Jan 10, 2020","7,990.00","7,990.00","7,990.00","7,990.00","-","-2.44%"
"Jan 09, 2020","8,190.00","8,190.00","8,190.00","8,190.00","-","3.15%"
"Jan 08, 2020","7,940.00","7,940.00","7,940.00","7,940.00","-","14.82%"
"Jan 07, 2020","6,915.00","6,915.00","6,915.00","6,915.00","-","9.07%"
"Jan 06, 2020","6,340.00","6,340.00","6,340.00","6,340.00","-","3.26%"
"Jan 03, 2020","6,140.00","6,140.00","6,140.00","6,140.00","-","1.66%"
"Jan 02, 2020","6,040.00","6,040.00","6,040.00","6,040.00","-","0.00%"
"Dec 31, 2019","6,040.00","6,040.00","6,040.00","6,040.00","-","-0.17%"
"Dec 30, 2019","6,050.00","6,050.00","6,050.00","6,050.00","-","-0.25%"
"Dec 27, 2019","6,065.00","6,065.00","6,065.00","6,065.00","-","0.00%"
"Dec 24, 2019","6,065.00","6,065.00","6,065.00","6,065.00","-","0.00%"
"Dec 23, 2019","6,065.00","6,065.00","6,065.00","6,065.00","-","0.00%"
"Dec 20, 2019","6,065.00","6,065.00","6,065.00","6,065.00","-","-0.41%"
"Dec 19, 2019","6,090.00","6,090.00","6,090.00","6,090.00","-","-0.81%"
"Dec 18, 2019","6,140.00","6,140.00","6,140.00","6,140.00","-","0.00%"
"Dec 17, 2019","6,140.00","6,140.00","6,140.00","6,140.00","-","0.00%"
"Dec 16, 2019","6,140.00","6,140.00","6,140.00","6,140.00","-","0.00%"
"Dec 13, 2019","6,140.00","6,140.00","6,140.00","6,140.00","-","1.66%"
"Dec 12, 2019","6,040.00","6,040.00","6,040.00","6,040.00","-","0.00%"
"Dec 11, 2019","6,040.00","6,040.00","6,040.00","6,040.00","-","0.00%"
"Dec 10, 2019","6,040.00","6,040.00","6,040.00","6,040.00","-","0.33%"
"Dec 09, 2019","6,020.00","6,020.00","6,020.00","6,020.00","-","1.35%"
"Dec 06, 2019","5,940.00","5,940.00","5,940.00","5,940.00","-","0.42%"
"Dec 05, 2019","5,915.00","5,915.00","5,915.00","5,915.00","-","0.42%"
"Dec 04, 2019","5,890.00","5,890.00","5,890.00","5,890.00","-","0.00%"
"Dec 03, 2019","5,890.00","5,890.00","5,890.00","5,890.00","-","0.00%"
"Dec 02, 2019","5,890.00","5,890.00","5,890.00","5,890.00","-","0.00%"
"Nov 29, 2019","5,890.00","5,890.00","5,890.00","5,890.00","-","-0.84%"
"Nov 28, 2019","5,940.00","5,940.00","5,940.00","5,940.00","-","-0.42%"
"Nov 27, 2019","5,965.00","5,965.00","5,965.00","5,965.00","-","-0.42%"
"Nov 26, 2019","5,990.00","5,990.00","5,990.00","5,990.00","-","0.00%"
"Nov 25, 2019","5,990.00","5,990.00","5,990.00","5,990.00","-","0.00%"
"Nov 22, 2019","5,990.00","5,990.00","5,990.00","5,990.00","-","0.00%"
"Nov 21, 2019","5,990.00","5,990.00","5,990.00","5,990.00","-","0.00%"
"Nov 20, 2019","5,990.00","5,990.00","5,990.00","5,990.00","-","0.00%"
"Nov 19, 2019","5,990.00","5,990.00","5,990.00","5,990.00","-","0.84%"
"Nov 18, 2019","5,940.00","5,940.00","5,940.00","5,940.00","-","2.15%"
"Nov 15, 2019","5,815.00","5,815.00","5,815.00","5,815.00","-","4.03%"
"Nov 14, 2019","5,590.00","5,590.00","5,590.00","5,590.00","-","0.90%"
"Nov 13, 2019","5,540.00","5,540.00","5,540.00","5,540.00","-","0.00%"
"Nov 12, 2019","5,540.00","5,540.00","5,540.00","5,540.00","-","0.45%"
"Nov 11, 2019","5,515.00","5,515.00","5,515.00","5,515.00","-","0.46%"
"Nov 08, 2019","5,490.00","5,490.00","5,490.00","5,490.00","-","1.86%"
"Nov 07, 2019","5,390.00","5,390.00","5,390.00","5,390.00","-","0.47%"
"Nov 06, 2019","5,365.00","5,365.00","5,365.00","5,365.00","-","0.00%"
"Nov 05, 2019","5,365.00","5,365.00","5,365.00","5,365.00","-","0.00%"
"Nov 04, 2019","5,365.00","5,365.00","5,365.00","5,365.00","-","0.00%"
"Nov 01, 2019","5,365.00","5,365.00","5,365.00","5,365.00","-","-0.28%"
"Oct 31, 2019","5,380.00","5,380.00","5,380.00","5,380.00","-","-0.37%"
"Oct 30, 2019","5,400.00","5,400.00","5,400.00","5,400.00","-","-0.28%"
"Oct 29, 2019","5,415.00","5,415.00","5,415.00","5,415.00","-","-0.46%"
"Oct 28, 2019","5,440.00","5,440.00","5,440.00","5,440.00","-","-0.73%"
"Oct 25, 2019","5,480.00","5,480.00","5,480.00","5,480.00","-","-0.18%"
"Oct 24, 2019","5,490.00","5,490.00","5,490.00","5,490.00","-","-0.45%"
"Oct 23, 2019","5,515.00","5,515.00","5,515.00","5,515.00","-","-0.45%"
"Oct 22, 2019","5,540.00","5,540.00","5,540.00","5,540.00","-","0.00%"
"Oct 21, 2019","5,540.00","5,540.00","5,540.00","5,540.00","-","0.00%"
"Oct 18, 2019","5,540.00","5,540.00","5,540.00","5,540.00","-","0.00%"
"Oct 17, 2019","5,540.00","5,540.00","5,540.00","5,540.00","-","1.84%"
"Oct 16, 2019","5,440.00","5,440.00","5,440.00","5,440.00","-","2.06%"
"Oct 15, 2019","5,330.00","5,330.00","5,330.00","5,330.00","-","0.76%"
"Oct 14, 2019","5,290.00","5,290.00","5,290.00","5,290.00","-","0.00%"
"Oct 11, 2019","5,290.00","5,290.00","5,290.00","5,290.00","-","2.92%"
"Oct 10, 2019","5,140.00","5,140.00","5,140.00","5,140.00","-","0.00%"
"Oct 09, 2019","5,140.00","5,140.00","5,140.00","5,140.00","-","0.00%"
"Oct 08, 2019","5,140.00","5,140.00","5,140.00","5,140.00","-","-0.96%"
"Oct 07, 2019","5,190.00","5,190.00","5,190.00","5,190.00","-","0.00%"
"Oct 04, 2019","5,190.00","5,190.00","5,190.00","5,190.00","-","-0.95%"
"Oct 03, 2019","5,240.00","5,240.00","5,240.00","5,240.00","-","0.00%"
"Oct 02, 2019","5,240.00","5,240.00","5,240.00","5,240.00","-","-0.95%"
"Oct 01, 2019","5,290.00","5,290.00","5,290.00","5,290.00","-","0.00%"
"Sep 30, 2019","5,290.00","5,290.00","5,290.00","5,290.00","-","-0.94%"
"Sep 27, 2019","5,340.00","5,340.00","5,340.00","5,340.00","-","-0.37%"
"Sep 26, 2019","5,360.00","5,360.00","5,360.00","5,360.00","-","-0.56%"
"Sep 25, 2019","5,390.00","5,390.00","5,390.00","5,390.00","-","0.00%"
"Sep 24, 2019","5,390.00","5,390.00","5,390.00","5,390.00","-","0.00%"
"Sep 23, 2019","5,390.00","5,390.00","5,390.00","5,390.00","-","1.41%"
"Sep 20, 2019","5,315.00","5,315.00","5,315.00","5,315.00","-","8.69%"
"Sep 19, 2019","4,890.00","4,890.00","4,890.00","4,890.00","-","0.00%"
"Sep 18, 2019","4,890.00","4,890.00","4,890.00","4,890.00","-","-2.00%"
"Sep 17, 2019","4,990.00","4,990.00","4,990.00","4,990.00","-","0.00%"
"Sep 16, 2019","4,990.00","4,990.00","4,990.00","4,990.00","-","0.00%"
"Sep 13, 2019","4,990.00","4,990.00","4,990.00","4,990.00","-","4.18%"
"Sep 12, 2019","4,790.00","4,790.00","4,790.00","4,790.00","-","7.28%"
"Sep 11, 2019","4,465.00","4,465.00","4,465.00","4,465.00","-","1.71%"
"Sep 10, 2019","4,390.00","4,390.00","4,390.00","4,390.00","-","0.00%"
"Sep 09, 2019","4,390.00","4,390.00","4,390.00","4,390.00","-","-4.88%"
"Sep 06, 2019","4,615.00","4,615.00","4,615.00","4,615.00","-","-5.62%"
"Sep 05, 2019","4,890.00","4,890.00","4,890.00","4,890.00","-","-2.98%"
"Sep 04, 2019","5,040.00","5,040.00","5,040.00","5,040.00","-","0.00%"
"Sep 03, 2019","5,040.00","5,040.00","5,040.00","5,040.00","-","0.00%"
"Sep 02, 2019","5,040.00","5,040.00","5,040.00","5,040.00","-","3.07%"
"Aug 30, 2019","4,890.00","4,890.00","4,890.00","4,890.00","-","8.19%"
"Aug 29, 2019","4,520.00","4,520.00","4,520.00","4,520.00","-","3.91%"
"Aug 28, 2019","4,350.00","4,350.00","4,350.00","4,350.00","-","5.33%"
"Aug 27, 2019","4,130.00","4,130.00","4,130.00","4,130.00","-","2.86%"
"Aug 23, 2019","4,015.00","4,015.00","4,015.00","4,015.00","-","1.77%"
"Aug 22, 2019","3,945.00","3,945.00","3,945.00","3,945.00","-","0.00%"
"Aug 21, 2019","3,945.00","3,945.00","3,945.00","3,945.00","-","0.64%"
"Aug 20, 2019","3,920.00","3,920.00","3,920.00","3,920.00","-","0.51%"
"Aug 19, 2019","3,900.00","3,900.00","3,900.00","3,900.00","-","0.65%"
"Aug 16, 2019","3,875.00","3,875.00","3,875.00","3,875.00","-","1.17%"
"Aug 15, 2019","3,830.00","3,830.00","3,830.00","3,830.00","-","0.79%"
"Aug 14, 2019","3,800.00","3,800.00","3,800.00","3,800.00","-","1.33%"
"Aug 13, 2019","3,750.00","3,750.00","3,750.00","3,750.00","-","0.27%"
"Aug 12, 2019","3,740.00","3,740.00","3,740.00","3,740.00","-","0.81%"
"Aug 09, 2019","3,710.00","3,710.00","3,710.00","3,710.00","-","0.82%"
"Aug 08, 2019","3,680.00","3,680.00","3,680.00","3,680.00","-","1.66%"
"Aug 07, 2019","3,620.00","3,620.00","3,620.00","3,620.00","-","0.00%"
"Aug 06, 2019","3,620.00","3,620.00","3,620.00","3,620.00","-","-0.82%"
"Aug 05, 2019","3,650.00","3,650.00","3,650.00","3,650.00","-","0.00%"
"Aug 02, 2019","3,650.00","3,650.00","3,650.00","3,650.00","-","0.00%"
"Aug 01, 2019","3,650.00","3,650.00","3,650.00","3,650.00","-","1.39%"
"Jul 31, 2019","3,600.00","3,600.00","3,600.00","3,600.00","-","1.41%"
"Jul 30, 2019","3,550.00","3,550.00","3,550.00","3,550.00","-","1.28%"
"Jul 29, 2019","3,505.00","3,505.00","3,505.00","3,505.00","-","0.00%"
"Jul 26, 2019","3,505.00","3,505.00","3,505.00","3,505.00","-","0.00%"
"Jul 25, 2019","3,505.00","3,505.00","3,505.00","3,505.00","-","0.00%"
"Jul 24, 2019","3,505.00","3,505.00","3,505.00","3,505.00","-","0.00%"
"Jul 23, 2019","3,505.00","3,505.00","3,505.00","3,505.00","-","-0.43%"
"Jul 22, 2019","3,520.00","3,520.00","3,520.00","3,520.00","-","-0.28%"
"Jul 19, 2019","3,530.00","3,530.00","3,530.00","3,530.00","-","-0.28%"
"Jul 18, 2019","3,540.00","3,540.00","3,540.00","3,540.00","-","-0.28%"
"Jul 17, 2019","3,550.00","3,550.00","3,550.00","3,550.00","-","0.00%"
"Jul 16, 2019","3,550.00","3,550.00","3,550.00","3,550.00","-","-0.42%"
"Jul 15, 2019","3,565.00","3,565.00","3,565.00","3,565.00","-","0.00%"
"Jul 12, 2019","3,565.00","3,565.00","3,565.00","3,565.00","-","0.28%"
"Jul 11, 2019","3,555.00","3,555.00","3,555.00","3,555.00","-","1.86%"
"Jul 10, 2019","3,490.00","3,490.00","3,490.00","3,490.00","-","2.05%"
"Jul 09, 2019","3,420.00","3,420.00","3,420.00","3,420.00","-","1.18%"
"Jul 08, 2019","3,380.00","3,380.00","3,380.00","3,380.00","-","1.20%"
"Jul 05, 2019","3,340.00","3,340.00","3,340.00","3,340.00","-","0.00%"
"Jul 04, 2019","3,340.00","3,340.00","3,340.00","3,340.00","-","0.00%"
"Jul 03, 2019","3,340.00","3,340.00","3,340.00","3,340.00","-","0.00%"
"Jul 02, 2019","3,340.00","3,340.00","3,340.00","3,340.00","-","0.00%"
"Jul 01, 2019","3,340.00","3,340.00","3,340.00","3,340.00","-","1.52%"
"Jun 28, 2019","3,290.00","3,290.00","3,290.00","3,290.00","-","4.11%"
"Jun 27, 2019","3,160.00","3,160.00","3,160.00","3,160.00","-","0.00%"
"Jun 26, 2019","3,160.00","3,160.00","3,160.00","3,160.00","-","-0.47%"
"Jun 25, 2019","3,175.00","3,175.00","3,175.00","3,175.00","-","-0.94%"
"Jun 24, 2019","3,205.00","3,205.00","3,205.00","3,205.00","-","-1.99%"
"Jun 21, 2019","3,270.00","3,270.00","3,270.00","3,270.00","-","-1.21%"
"Jun 20, 2019","3,310.00","3,310.00","3,310.00","3,310.00","-","-2.07%"
