Date,Price,Open,High,Low,Change %
12/29/1989,1.1918,1.1918,1.195,1.185,-0.60%
12/28/1989,1.199,1.199,1.2039,1.1914,-0.21%
12/27/1989,1.2015,1.2015,1.2031,1.1889,0.59%
12/26/1989,1.1944,1.1944,1.1951,1.1907,0.48%
12/25/1989,1.1887,1.1887,1.1887,1.1887,0.00%
12/22/1989,1.1887,1.1887,1.1905,1.1764,0.93%
12/21/1989,1.1778,1.1778,1.1799,1.1698,0.20%
12/20/1989,1.1754,1.1754,1.1777,1.1622,0.40%
12/19/1989,1.1707,1.1707,1.1754,1.1668,-0.57%
12/18/1989,1.1774,1.1774,1.1797,1.1728,-0.25%
12/15/1989,1.1804,1.1804,1.1804,1.1674,0.79%
12/14/1989,1.1711,1.1711,1.1759,1.166,-0.20%
12/13/1989,1.1734,1.1734,1.1894,1.1652,0.05%
12/12/1989,1.1728,1.1728,1.1728,1.1528,1.35%
12/11/1989,1.1572,1.1572,1.1576,1.1483,0.56%
12/8/1989,1.1507,1.1507,1.154,1.1448,0.22%
12/7/1989,1.1482,1.1482,1.1529,1.145,-0.30%
12/6/1989,1.1517,1.1517,1.1536,1.1422,0.55%
12/5/1989,1.1454,1.1454,1.1467,1.1374,0.52%
12/4/1989,1.1395,1.1395,1.145,1.1363,0.05%
12/1/1989,1.1389,1.1389,1.1439,1.137,-0.37%
11/30/1989,1.1431,1.1431,1.1456,1.1334,0.35%
11/29/1989,1.1391,1.1391,1.1433,1.1345,-0.52%
11/28/1989,1.145,1.145,1.1481,1.1313,0.66%
11/27/1989,1.1375,1.1375,1.1397,1.1333,0.48%
11/24/1989,1.1321,1.1321,1.1334,1.1254,0.77%
11/23/1989,1.1235,1.1235,1.1258,1.121,-0.27%
11/22/1989,1.1265,1.1265,1.1301,1.121,0.10%
11/21/1989,1.1254,1.1254,1.1273,1.1128,1.00%
11/20/1989,1.1143,1.1143,1.1165,1.1083,0.22%
11/17/1989,1.1119,1.1119,1.1145,1.1104,-0.03%
11/16/1989,1.1122,1.1122,1.1179,1.1088,-0.22%
11/15/1989,1.1146,1.1146,1.1183,1.112,-0.37%
11/14/1989,1.1187,1.1187,1.121,1.1058,1.18%
11/13/1989,1.1056,1.1056,1.1061,1.1016,0.33%
11/10/1989,1.102,1.102,1.1114,1.1009,-0.72%
11/9/1989,1.11,1.11,1.1156,1.1094,-0.37%
11/8/1989,1.1141,1.1141,1.1176,1.113,-0.10%
11/7/1989,1.1152,1.1152,1.1159,1.1083,0.50%
11/6/1989,1.1096,1.1096,1.1115,1.1052,-0.02%
11/3/1989,1.1098,1.1098,1.1143,1.1087,-0.27%
11/2/1989,1.1128,1.1128,1.1151,1.1053,0.23%
11/1/1989,1.1103,1.1103,1.1183,1.1079,-0.32%
10/31/1989,1.1139,1.1139,1.1178,1.1107,-0.38%
10/30/1989,1.1181,1.1181,1.1193,1.1109,-0.15%
