"Date","Price","Open","High","Low","Change %"
"Jul 22, 2009","2.395","2.395","2.395","2.395","2.48%"
"Jul 21, 2009","2.337","2.337","2.337","2.337","-4.92%"
"Jul 20, 2009","2.458","2.458","2.458","2.458","-1.88%"
"Jul 17, 2009","2.505","2.505","2.505","2.505","2.20%"
"Jul 16, 2009","2.451","2.451","2.451","2.451","-2.62%"
"Jul 15, 2009","2.517","2.517","2.517","2.517","6.83%"
"Jul 14, 2009","2.356","2.356","2.356","2.356","4.25%"
"Jul 13, 2009","2.260","2.260","2.260","2.260","1.99%"
"Jul 10, 2009","2.216","2.216","2.216","2.216","-4.73%"
"Jul 09, 2009","2.326","2.326","2.326","2.326","4.30%"
"Jul 08, 2009","2.230","2.230","2.230","2.230","-5.39%"
"Jul 07, 2009","2.357","2.357","2.357","2.357","-1.67%"
"Jul 06, 2009","2.397","2.397","2.397","2.397","-1.24%"
"Jul 02, 2009","2.427","2.427","2.427","2.427","-3.84%"
"Jul 01, 2009","2.524","2.524","2.524","2.524","-1.41%"
"Jun 30, 2009","2.560","2.560","2.560","2.560","1.67%"
"Jun 29, 2009","2.518","2.518","2.518","2.518","-1.37%"
"Jun 26, 2009","2.553","2.553","2.553","2.553","-1.24%"
"Jun 25, 2009","2.585","2.585","2.585","2.585","-5.21%"
"Jun 24, 2009","2.727","2.727","2.727","2.727","1.87%"
"Jun 23, 2009","2.677","2.677","2.677","2.677","-0.93%"
"Jun 22, 2009","2.702","2.702","2.702","2.702","-3.15%"
"Jun 19, 2009","2.790","2.790","2.790","2.790","-1.24%"
"Jun 18, 2009","2.825","2.825","2.825","2.825","5.53%"
"Jun 17, 2009","2.677","2.677","2.677","2.677","0.45%"
"Jun 16, 2009","2.665","2.665","2.665","2.665","-2.06%"
"Jun 15, 2009","2.721","2.721","2.721","2.721","-2.30%"
"Jun 12, 2009","2.785","2.785","2.785","2.785","-2.21%"
"Jun 11, 2009","2.848","2.848","2.848","2.848","-2.50%"
"Jun 10, 2009","2.921","2.921","2.921","2.921","1.67%"
"Jun 09, 2009","2.873","2.873","2.873","2.873","-2.74%"
"Jun 08, 2009","2.954","2.954","2.954","2.954","4.23%"
"Jun 05, 2009","2.834","2.834","2.834","2.834","9.72%"
"Jun 04, 2009","2.583","2.583","2.583","2.583","6.56%"
"Jun 03, 2009","2.424","2.424","2.424","2.424","-2.69%"
"Jun 02, 2009","2.491","2.491","2.491","2.491","-1.46%"
"Jun 01, 2009","2.528","2.528","2.528","2.528","7.94%"
"May 29, 2009","2.342","2.342","2.342","2.342","-4.02%"
"May 28, 2009","2.440","2.440","2.440","2.440","0.04%"
"May 27, 2009","2.439","2.439","2.439","2.439","5.91%"
"May 26, 2009","2.303","2.303","2.303","2.303","4.49%"
"May 22, 2009","2.204","2.204","2.204","2.204","2.23%"
"May 21, 2009","2.156","2.156","2.156","2.156","6.57%"
"May 20, 2009","2.023","2.023","2.023","2.023","-3.71%"
"May 19, 2009","2.101","2.101","2.101","2.101","-0.19%"
"May 18, 2009","2.105","2.105","2.105","2.105","5.20%"
"May 15, 2009","2.001","2.001","2.001","2.001","2.09%"
"May 14, 2009","1.960","1.960","1.960","1.960","-0.66%"
"May 13, 2009","1.973","1.973","1.973","1.973","-2.04%"
"May 12, 2009","2.014","2.014","2.014","2.014","-0.35%"
"May 11, 2009","2.021","2.021","2.021","2.021","-5.56%"
"May 08, 2009","2.140","2.140","2.140","2.140","-1.56%"
"May 07, 2009","2.174","2.174","2.174","2.174","6.26%"
"May 06, 2009","2.046","2.046","2.046","2.046","-0.15%"
"May 05, 2009","2.049","2.049","2.049","2.049","0.99%"
"May 04, 2009","2.029","2.029","2.029","2.029","0.74%"
"May 01, 2009","2.014","2.014","2.014","2.014","0.20%"
"Apr 30, 2009","2.010","2.010","2.010","2.010","-1.08%"
"Apr 29, 2009","2.032","2.032","2.032","2.032","5.18%"
"Apr 28, 2009","1.932","1.932","1.932","1.932","4.83%"
"Apr 27, 2009","1.843","1.843","1.843","1.843","-5.49%"
"Apr 24, 2009","1.950","1.950","1.950","1.950","3.34%"
"Apr 23, 2009","1.887","1.887","1.887","1.887","-0.74%"
"Apr 22, 2009","1.901","1.901","1.901","1.901","2.20%"
"Apr 21, 2009","1.860","1.860","1.860","1.860","2.88%"
"Apr 20, 2009","1.808","1.808","1.808","1.808","-4.84%"
"Apr 17, 2009","1.900","1.900","1.900","1.900","6.56%"
"Apr 16, 2009","1.783","1.783","1.783","1.783","4.15%"
"Apr 15, 2009","1.712","1.712","1.712","1.712","-0.98%"
"Apr 14, 2009","1.729","1.729","1.729","1.729","-4.63%"
"Apr 13, 2009","1.813","1.813","1.813","1.813","-4.38%"
"Apr 09, 2009","1.896","1.896","1.896","1.896","3.21%"
"Apr 08, 2009","1.837","1.837","1.837","1.837","-1.08%"
"Apr 07, 2009","1.857","1.857","1.857","1.857","-2.21%"
"Apr 06, 2009","1.899","1.899","1.899","1.899","1.71%"
"Apr 03, 2009","1.867","1.867","1.867","1.867","6.69%"
"Apr 02, 2009","1.750","1.750","1.750","1.750","6.58%"
"Apr 01, 2009","1.642","1.642","1.642","1.642","-1.20%"
"Mar 31, 2009","1.662","1.662","1.662","1.662","-3.93%"
"Mar 30, 2009","1.730","1.730","1.730","1.730","-4.10%"
"Mar 27, 2009","1.804","1.804","1.804","1.804","0.06%"
"Mar 26, 2009","1.803","1.803","1.803","1.803","6.31%"
"Mar 25, 2009","1.696","1.696","1.696","1.696","-2.36%"
"Mar 24, 2009","1.737","1.737","1.737","1.737","3.76%"
"Mar 23, 2009","1.674","1.674","1.674","1.674","1.76%"
"Mar 20, 2009","1.645","1.645","1.645","1.645","0.30%"
"Mar 19, 2009","1.640","1.640","1.640","1.640","3.80%"
"Mar 18, 2009","1.580","1.580","1.580","1.580","-20.20%"
"Mar 17, 2009","1.980","1.980","1.980","1.980","2.96%"
"Mar 16, 2009","1.923","1.923","1.923","1.923","2.67%"
"Mar 13, 2009","1.873","1.873","1.873","1.873","-1.58%"
"Mar 12, 2009","1.903","1.903","1.903","1.903","-2.06%"
"Mar 11, 2009","1.943","1.943","1.943","1.943","-3.00%"
"Mar 10, 2009","2.003","2.003","2.003","2.003","6.43%"
"Mar 09, 2009","1.882","1.882","1.882","1.882","-0.16%"
"Mar 06, 2009","1.885","1.885","1.885","1.885","4.55%"
"Mar 05, 2009","1.803","1.803","1.803","1.803","-6.97%"
"Mar 04, 2009","1.938","1.938","1.938","1.938","5.67%"
"Mar 03, 2009","1.834","1.834","1.834","1.834","0.55%"
"Mar 02, 2009","1.824","1.824","1.824","1.824","-8.43%"
"Feb 27, 2009","1.992","1.992","1.992","1.992","-4.09%"
"Feb 26, 2009","2.077","2.077","2.077","2.077","3.54%"
"Feb 25, 2009","2.006","2.006","2.006","2.006","6.53%"
"Feb 24, 2009","1.883","1.883","1.883","1.883","4.15%"
"Feb 23, 2009","1.808","1.808","1.808","1.808","-1.79%"
"Feb 20, 2009","1.841","1.841","1.841","1.841","-2.07%"
"Feb 19, 2009","1.880","1.880","1.880","1.880","3.41%"
"Feb 18, 2009","1.818","1.818","1.818","1.818","9.25%"
"Feb 17, 2009","1.664","1.664","1.664","1.664","-11.54%"
"Feb 13, 2009","1.881","1.881","1.881","1.881","6.51%"
"Feb 12, 2009","1.766","1.766","1.766","1.766","0.74%"
"Feb 11, 2009","1.753","1.753","1.753","1.753","0.06%"
"Feb 10, 2009","1.752","1.752","1.752","1.752","-11.25%"
"Feb 09, 2009","1.974","1.974","1.974","1.974","0.10%"
"Feb 06, 2009","1.972","1.972","1.972","1.972","4.06%"
"Feb 05, 2009","1.895","1.895","1.895","1.895","-1.97%"
"Feb 04, 2009","1.933","1.933","1.933","1.933","1.47%"
"Feb 03, 2009","1.905","1.905","1.905","1.905","8.36%"
"Feb 02, 2009","1.758","1.758","1.758","1.758","-6.49%"
"Jan 30, 2009","1.880","1.880","1.880","1.880","-1.31%"
"Jan 29, 2009","1.905","1.905","1.905","1.905","12.32%"
"Jan 28, 2009","1.696","1.696","1.696","1.696","4.63%"
"Jan 27, 2009","1.621","1.621","1.621","1.621","-2.29%"
"Jan 26, 2009","1.659","1.659","1.659","1.659","1.41%"
"Jan 23, 2009","1.636","1.636","1.636","1.636","1.55%"
"Jan 22, 2009","1.611","1.611","1.611","1.611","-0.56%"
"Jan 21, 2009","1.620","1.620","1.620","1.620","9.09%"
"Jan 20, 2009","1.485","1.485","1.485","1.485","0.07%"
"Jan 16, 2009","1.484","1.484","1.484","1.484","8.01%"
"Jan 15, 2009","1.374","1.374","1.374","1.374","1.18%"
"Jan 14, 2009","1.358","1.358","1.358","1.358","-4.70%"
"Jan 13, 2009","1.425","1.425","1.425","1.425","-1.86%"
"Jan 12, 2009","1.452","1.452","1.452","1.452","-4.16%"
"Jan 09, 2009","1.515","1.515","1.515","1.515","-4.72%"
"Jan 08, 2009","1.590","1.590","1.590","1.590","-4.45%"
"Jan 07, 2009","1.664","1.664","1.664","1.664","0.00%"
"Jan 06, 2009","1.664","1.664","1.664","1.664","-0.48%"
"Jan 05, 2009","1.672","1.672","1.672","1.672","-0.30%"
"Jan 02, 2009","1.677","1.677","1.677","1.677","7.92%"
"Dec 31, 2008","1.554","1.554","1.554","1.554","8.14%"
"Dec 30, 2008","1.437","1.437","1.437","1.437","-1.84%"
"Dec 29, 2008","1.464","1.464","1.464","1.464","-3.68%"
"Dec 26, 2008","1.520","1.520","1.520","1.520","-1.87%"
"Dec 24, 2008","1.549","1.549","1.549","1.549","1.91%"
"Dec 23, 2008","1.520","1.520","1.520","1.520","7.12%"
"Dec 22, 2008","1.419","1.419","1.419","1.419","4.49%"
"Dec 19, 2008","1.358","1.358","1.358","1.358","8.04%"
"Dec 18, 2008","1.257","1.257","1.257","1.257","-9.57%"
"Dec 17, 2008","1.390","1.390","1.390","1.390","7.84%"
"Dec 16, 2008","1.289","1.289","1.289","1.289","-13.55%"
"Dec 15, 2008","1.491","1.491","1.491","1.491","-1.52%"
"Dec 12, 2008","1.514","1.514","1.514","1.514","-2.64%"
"Dec 11, 2008","1.555","1.555","1.555","1.555","-4.13%"
"Dec 10, 2008","1.622","1.622","1.622","1.622","0.50%"
"Dec 09, 2008","1.614","1.614","1.614","1.614","-6.54%"
"Dec 08, 2008","1.727","1.727","1.727","1.727","1.47%"
"Dec 05, 2008","1.702","1.702","1.702","1.702","12.34%"
"Dec 04, 2008","1.515","1.515","1.515","1.515","-5.72%"
"Dec 03, 2008","1.607","1.607","1.607","1.607","-3.13%"
"Dec 02, 2008","1.659","1.659","1.659","1.659","-3.27%"
"Dec 01, 2008","1.715","1.715","1.715","1.715","-10.40%"
"Nov 28, 2008","1.914","1.914","1.914","1.914","-5.85%"
"Nov 26, 2008","2.033","2.033","2.033","2.033","-3.65%"
"Nov 25, 2008","2.110","2.110","2.110","2.110","-4.26%"
"Nov 24, 2008","2.204","2.204","2.204","2.204","7.30%"
"Nov 21, 2008","2.054","2.054","2.054","2.054","9.72%"
"Nov 20, 2008","1.872","1.872","1.872","1.872","-7.83%"
"Nov 19, 2008","2.031","2.031","2.031","2.031","-7.22%"
"Nov 18, 2008","2.189","2.189","2.189","2.189","-3.57%"
"Nov 17, 2008","2.270","2.270","2.270","2.270","-2.16%"
"Nov 14, 2008","2.320","2.320","2.320","2.320","-4.41%"
"Nov 13, 2008","2.427","2.427","2.427","2.427","3.01%"
"Nov 12, 2008","2.356","2.356","2.356","2.356","-5.91%"
"Nov 10, 2008","2.504","2.504","2.504","2.504","-2.30%"
"Nov 07, 2008","2.563","2.563","2.563","2.563","4.10%"
"Nov 06, 2008","2.462","2.462","2.462","2.462","-1.72%"
"Nov 05, 2008","2.505","2.505","2.505","2.505","-0.95%"
"Nov 04, 2008","2.529","2.529","2.529","2.529","-6.54%"
"Nov 03, 2008","2.706","2.706","2.706","2.706","-3.74%"
"Oct 31, 2008","2.811","2.811","2.811","2.811","0.54%"
"Oct 30, 2008","2.796","2.796","2.796","2.796","2.53%"
"Oct 29, 2008","2.727","2.727","2.727","2.727","-0.44%"
"Oct 28, 2008","2.739","2.739","2.739","2.739","5.43%"
"Oct 27, 2008","2.598","2.598","2.598","2.598","1.17%"
"Oct 24, 2008","2.568","2.568","2.568","2.568","-2.54%"
"Oct 23, 2008","2.635","2.635","2.635","2.635","4.15%"
"Oct 22, 2008","2.530","2.530","2.530","2.530","-5.03%"
"Oct 21, 2008","2.664","2.664","2.664","2.664","-4.79%"
"Oct 20, 2008","2.798","2.798","2.798","2.798","-1.41%"
"Oct 17, 2008","2.838","2.838","2.838","2.838","-0.49%"
"Oct 16, 2008","2.852","2.852","2.852","2.852","1.17%"
"Oct 15, 2008","2.819","2.819","2.819","2.819","-6.41%"
"Oct 14, 2008","3.012","3.012","3.012","3.012","9.05%"
"Oct 10, 2008","2.762","2.762","2.762","2.762","3.10%"
"Oct 09, 2008","2.679","2.679","2.679","2.679","1.25%"
"Oct 08, 2008","2.646","2.646","2.646","2.646","7.39%"
"Oct 07, 2008","2.464","2.464","2.464","2.464","0.57%"
"Oct 06, 2008","2.450","2.450","2.450","2.450","-6.77%"
"Oct 03, 2008","2.628","2.628","2.628","2.628","-0.90%"
"Oct 02, 2008","2.652","2.652","2.652","2.652","-7.43%"
"Oct 01, 2008","2.865","2.865","2.865","2.865","-3.67%"
"Sep 30, 2008","2.974","2.974","2.974","2.974","11.80%"
"Sep 29, 2008","2.660","2.660","2.660","2.660","-12.99%"
"Sep 26, 2008","3.057","3.057","3.057","3.057","0.53%"
"Sep 25, 2008","3.041","3.041","3.041","3.041","4.18%"
"Sep 24, 2008","2.919","2.919","2.919","2.919","-2.34%"
"Sep 23, 2008","2.989","2.989","2.989","2.989","-2.42%"
"Sep 22, 2008","3.063","3.063","3.063","3.063","0.69%"
"Sep 19, 2008","3.042","3.042","3.042","3.042","15.67%"
"Sep 18, 2008","2.630","2.630","2.630","2.630","4.08%"
"Sep 17, 2008","2.527","2.527","2.527","2.527","-2.58%"
"Sep 16, 2008","2.594","2.594","2.594","2.594","2.37%"
"Sep 15, 2008","2.534","2.534","2.534","2.534","-14.19%"
"Sep 12, 2008","2.953","2.953","2.953","2.953","0.85%"
"Sep 11, 2008","2.928","2.928","2.928","2.928","0.76%"
"Sep 10, 2008","2.906","2.906","2.906","2.906","1.79%"
"Sep 09, 2008","2.855","2.855","2.855","2.855","-4.19%"
"Sep 08, 2008","2.980","2.980","2.980","2.980","0.03%"
"Sep 05, 2008","2.979","2.979","2.979","2.979","4.20%"
"Sep 04, 2008","2.859","2.859","2.859","2.859","-3.08%"
"Sep 03, 2008","2.950","2.950","2.950","2.950","-1.37%"
"Sep 02, 2008","2.991","2.991","2.991","2.991","-3.33%"
"Aug 29, 2008","3.094","3.094","3.094","3.094","1.24%"
"Aug 28, 2008","3.056","3.056","3.056","3.056","1.29%"
"Aug 27, 2008","3.017","3.017","3.017","3.017","-0.92%"
"Aug 26, 2008","3.045","3.045","3.045","3.045","-0.10%"
"Aug 25, 2008","3.048","3.048","3.048","3.048","-3.05%"
"Aug 22, 2008","3.144","3.144","3.144","3.144","2.54%"
"Aug 21, 2008","3.066","3.066","3.066","3.066","1.59%"
"Aug 20, 2008","3.018","3.018","3.018","3.018","-1.34%"
"Aug 19, 2008","3.059","3.059","3.059","3.059","-0.39%"
"Aug 18, 2008","3.071","3.071","3.071","3.071","-1.13%"
"Aug 15, 2008","3.106","3.106","3.106","3.106","-1.52%"
"Aug 14, 2008","3.154","3.154","3.154","3.154","-1.53%"
"Aug 13, 2008","3.203","3.203","3.203","3.203","1.94%"
"Aug 12, 2008","3.142","3.142","3.142","3.142","-3.71%"
"Aug 11, 2008","3.263","3.263","3.263","3.263","1.81%"
"Aug 08, 2008","3.205","3.205","3.205","3.205","1.65%"
"Aug 07, 2008","3.153","3.153","3.153","3.153","-5.32%"
"Aug 06, 2008","3.330","3.330","3.330","3.330","0.91%"
"Aug 05, 2008","3.300","3.300","3.300","3.300","1.48%"
"Aug 04, 2008","3.252","3.252","3.252","3.252","0.90%"
"Aug 01, 2008","3.223","3.223","3.223","3.223","-0.68%"
"Jul 31, 2008","3.245","3.245","3.245","3.245","-3.79%"
"Jul 30, 2008","3.373","3.373","3.373","3.373","-0.12%"
"Jul 29, 2008","3.377","3.377","3.377","3.377","1.93%"
"Jul 28, 2008","3.313","3.313","3.313","3.313","-3.97%"
"Jul 25, 2008","3.450","3.450","3.450","3.450","3.76%"
"Jul 24, 2008","3.325","3.325","3.325","3.325","-5.00%"
"Jul 23, 2008","3.500","3.500","3.500","3.500","0.66%"
"Jul 22, 2008","3.477","3.477","3.477","3.477","3.36%"
"Jul 21, 2008","3.364","3.364","3.364","3.364","-1.67%"
"Jul 18, 2008","3.421","3.421","3.421","3.421","4.46%"
"Jul 17, 2008","3.275","3.275","3.275","3.275","2.47%"
"Jul 16, 2008","3.196","3.196","3.196","3.196","3.23%"
"Jul 15, 2008","3.096","3.096","3.096","3.096","-2.58%"
"Jul 14, 2008","3.178","3.178","3.178","3.178","-3.46%"
"Jul 11, 2008","3.292","3.292","3.292","3.292","6.78%"
"Jul 10, 2008","3.083","3.083","3.083","3.083","0.16%"
"Jul 09, 2008","3.078","3.078","3.078","3.078","-3.36%"
"Jul 08, 2008","3.185","3.185","3.185","3.185","-0.38%"
"Jul 07, 2008","3.197","3.197","3.197","3.197","-2.80%"
"Jul 03, 2008","3.289","3.289","3.289","3.289","-0.21%"
"Jul 02, 2008","3.296","3.296","3.296","3.296","-1.99%"
"Jul 01, 2008","3.363","3.363","3.363","3.363","0.78%"
"Jun 30, 2008","3.337","3.337","3.337","3.337","-0.15%"
"Jun 27, 2008","3.342","3.342","3.342","3.342","-1.42%"
"Jun 26, 2008","3.390","3.390","3.390","3.390","-3.80%"
"Jun 25, 2008","3.524","3.524","3.524","3.524","-0.48%"
"Jun 24, 2008","3.541","3.541","3.541","3.541","-2.45%"
"Jun 23, 2008","3.630","3.630","3.630","3.630","1.00%"
"Jun 20, 2008","3.594","3.594","3.594","3.594","-1.48%"
"Jun 19, 2008","3.648","3.648","3.648","3.648","2.50%"
"Jun 18, 2008","3.559","3.559","3.559","3.559","-2.09%"
"Jun 17, 2008","3.635","3.635","3.635","3.635","-3.17%"
"Jun 16, 2008","3.754","3.754","3.754","3.754","0.81%"
"Jun 13, 2008","3.724","3.724","3.724","3.724","0.65%"
"Jun 12, 2008","3.700","3.700","3.700","3.700","6.41%"
"Jun 11, 2008","3.477","3.477","3.477","3.477","-2.44%"
"Jun 10, 2008","3.564","3.564","3.564","3.564","4.61%"
"Jun 09, 2008","3.407","3.407","3.407","3.407","6.67%"
"Jun 06, 2008","3.194","3.194","3.194","3.194","-4.14%"
"Jun 05, 2008","3.332","3.332","3.332","3.332","1.93%"
"Jun 04, 2008","3.269","3.269","3.269","3.269","2.67%"
"Jun 03, 2008","3.184","3.184","3.184","3.184","-2.96%"
"Jun 02, 2008","3.281","3.281","3.281","3.281","-4.34%"
"May 30, 2008","3.430","3.430","3.430","3.430","-0.17%"
"May 29, 2008","3.436","3.436","3.436","3.436","2.94%"
"May 28, 2008","3.338","3.338","3.338","3.338","3.50%"
"May 27, 2008","3.225","3.225","3.225","3.225","2.48%"
"May 23, 2008","3.147","3.147","3.147","3.147","-2.45%"
"May 22, 2008","3.226","3.226","3.226","3.226","4.84%"
"May 21, 2008","3.077","3.077","3.077","3.077","2.06%"
"May 20, 2008","3.015","3.015","3.015","3.015","-2.33%"
"May 19, 2008","3.087","3.087","3.087","3.087","-0.93%"
"May 16, 2008","3.116","3.116","3.116","3.116","0.78%"
"May 15, 2008","3.092","3.092","3.092","3.092","-3.86%"
"May 14, 2008","3.216","3.216","3.216","3.216","1.48%"
"May 13, 2008","3.169","3.169","3.169","3.169","5.07%"
"May 12, 2008","3.016","3.016","3.016","3.016","1.45%"
"May 09, 2008","2.973","2.973","2.973","2.973","-0.07%"
"May 08, 2008","2.975","2.975","2.975","2.975","-3.63%"
"May 07, 2008","3.087","3.087","3.087","3.087","-2.80%"
"May 06, 2008","3.176","3.176","3.176","3.176","0.41%"
"May 05, 2008","3.163","3.163","3.163","3.163","-0.19%"
"May 02, 2008","3.169","3.169","3.169","3.169","2.76%"
"May 01, 2008","3.084","3.084","3.084","3.084","2.19%"
"Apr 30, 2008","3.018","3.018","3.018","3.018","-3.33%"
